epoch;loss;val_loss
0;0.16719511151313782;0.2181786298751831
1;0.08657127618789673;0.09628739207983017
2;0.07477328181266785;0.07823000103235245
3;0.07039224356412888;0.07165435701608658
4;0.0667370855808258;0.06155996397137642
5;0.06440281122922897;0.13140833377838135
6;0.062188487499952316;0.13526247441768646
0;0.05967073515057564;0.06324177980422974
1;0.06082503870129585;0.05844823271036148
2;0.05905355140566826;0.057198211550712585
3;0.05747862160205841;0.06471128016710281
4;0.05464087799191475;0.08892853558063507
5;0.05479928106069565;0.04923605918884277
6;0.052512653172016144;0.054787907749414444
7;0.05014364421367645;0.0846930518746376
8;0.05006169155240059;0.05708632618188858
9;0.048641983419656754;0.049930792301893234
10;0.046358801424503326;0.04660267010331154
11;0.04494161531329155;0.045114610344171524
12;0.0423920676112175;0.039736613631248474
13;0.04204103723168373;0.051235657185316086
14;0.039850905537605286;0.06772899627685547
15;0.038475401699543;0.03944806009531021
16;0.0383378267288208;0.10134714841842651
17;0.03745243325829506;0.052526168525218964
18;0.03675055876374245;0.038196828216314316
19;0.03657147288322449;0.0549158938229084
20;0.03629165515303612;0.0368272140622139
21;0.03627127781510353;0.03783704712986946
22;0.03520487621426582;0.03911798074841499
23;0.03497247397899628;0.06342148780822754
24;0.03465205803513527;0.0392734669148922
25;0.03480466827750206;0.03470702841877937
0;0.031705472618341446;0.031134387478232384
1;0.030920933932065964;0.030107110738754272
2;0.031184012070298195;0.029899487271904945
3;0.03070201352238655;0.030417537316679955
4;0.031137816607952118;0.030031362548470497
5;0.03052401915192604;0.030350212007761
6;0.03101196698844433;0.03361538425087929
7;0.030323274433612823;0.03034001961350441
8;0.02971557527780533;0.03005395084619522
9;0.03077874518930912;0.03048117458820343
