epoch;loss;val_loss
0;0.06075630709528923;0.05903350189328194
1;0.06081070750951767;0.06099404767155647
2;0.06073968484997749;0.05937263369560242
3;0.06075696647167206;0.05990070849657059
4;0.060562312602996826;0.05920115485787392
5;0.06046398729085922;0.05924379453063011
6;0.06072705239057541;0.0597677007317543
7;0.06072830408811569;0.05963839963078499
8;0.06068507209420204;0.059653107076883316
9;0.06067982316017151;0.0602935366332531
10;0.06048747897148132;0.05977233871817589
11;0.060728155076503754;0.061958685517311096
12;0.060473550111055374;0.059690579771995544
13;0.06059834733605385;0.05949452519416809
14;0.06036239117383957;0.0595906525850296
15;0.060705650597810745;0.059188149869441986
16;0.06037420779466629;0.05908472463488579
17;0.06013664975762367;0.058854687958955765
18;0.060341645032167435;0.059405382722616196
19;0.06084441766142845;0.059341419488191605
20;0.060246359556913376;0.058923348784446716
21;0.060187503695487976;0.05959487333893776
22;0.060330215841531754;0.05904703214764595
23;0.06001871079206467;0.05969757214188576
24;0.060384903103113174;0.05945824831724167
25;0.06007687374949455;0.05969880148768425
26;0.06016770750284195;0.059426747262477875
27;0.06030755862593651;0.05861388146877289
28;0.06016412377357483;0.058781858533620834
29;0.05991024151444435;0.05840882286429405
30;0.06017807871103287;0.0598033182322979
31;0.06020667031407356;0.058825891464948654
32;0.060050491243600845;0.05872831121087074
33;0.05964573845267296;0.05934765562415123
34;0.05993419513106346;0.059240564703941345
35;0.060184918344020844;0.05884154513478279
36;0.05967462435364723;0.05925874039530754
37;0.05978040024638176;0.058742113411426544
38;0.059960607439279556;0.05867564305663109
39;0.059999730437994;0.059489551931619644
40;0.05942332744598389;0.05949907377362251
41;0.05977768823504448;0.05876285210251808
42;0.059828538447618484;0.05811285227537155
43;0.059482838958501816;0.05849400535225868
44;0.05997166410088539;0.060570139437913895
45;0.05973457545042038;0.0588676817715168
46;0.05961872637271881;0.05846235156059265
47;0.059570182114839554;0.05846501141786575
48;0.059662070125341415;0.057960741221904755
49;0.05952954664826393;0.0589807890355587
50;0.0595889613032341;0.05838510021567345
51;0.059493083506822586;0.05801554024219513
52;0.05914914235472679;0.057930972427129745
53;0.0595068633556366;0.05790063738822937
54;0.05938134714961052;0.05847804248332977
55;0.059425875544548035;0.0580313503742218
56;0.05924684926867485;0.05872396379709244
57;0.059231020510196686;0.05953962728381157
58;0.059404052793979645;0.057751502841711044
59;0.059051141142845154;0.058681830763816833
60;0.05927112698554993;0.058488890528678894
61;0.05899638682603836;0.057682476937770844
62;0.059373605996370316;0.05912771075963974
63;0.05909783020615578;0.05810117349028587
64;0.05894611403346062;0.057723093777894974
65;0.05931014567613602;0.057999540120363235
66;0.05900103598833084;0.05852476879954338
67;0.059083811938762665;0.057865265756845474
68;0.05893964692950249;0.05796389281749725
69;0.05884323641657829;0.05757608637213707
70;0.05895025283098221;0.05876536667346954
71;0.05916288495063782;0.05759100243449211
72;0.058718498796224594;0.058669816702604294
73;0.05899297446012497;0.058060020208358765
74;0.05872606486082077;0.05782617628574371
75;0.058962382376194;0.057198308408260345
76;0.05874752253293991;0.05736346170306206
77;0.058516163378953934;0.057672690600156784
78;0.05857071280479431;0.057426683604717255
79;0.058843404054641724;0.057950206100940704
80;0.05871068313717842;0.058126386255025864
81;0.058684591203927994;0.05792528763413429
82;0.0585208386182785;0.05722140520811081
83;0.058495018631219864;0.06073492020368576
84;0.05852504074573517;0.05820244923233986
85;0.058502957224845886;0.058137163519859314
86;0.058863308280706406;0.0573955737054348
87;0.05839742347598076;0.05726694315671921
88;0.058199796825647354;0.057049836963415146
89;0.05818767100572586;0.05730266496539116
90;0.05854940041899681;0.057125091552734375
91;0.05847367271780968;0.0567806102335453
92;0.058282699435949326;0.057173412293195724
93;0.05834616720676422;0.057909999042749405
94;0.058156244456768036;0.05765986815094948
95;0.05826667696237564;0.05681827664375305
96;0.05829674378037453;0.058236561715602875
97;0.05813473463058472;0.05708674341440201
98;0.05818867310881615;0.05727294087409973
99;0.058446433395147324;0.057495780289173126
100;0.05795729532837868;0.05659693852066994
101;0.05830250680446625;0.057714637368917465
102;0.057696275413036346;0.05639813467860222
103;0.05826464667916298;0.05852369964122772
104;0.057858746498823166;0.05694067105650902
105;0.05803680419921875;0.05744785815477371
106;0.05778604373335838;0.05673377960920334
107;0.0583922304213047;0.05684474855661392
108;0.05776878818869591;0.05652080476284027
109;0.05767056718468666;0.0565933883190155
110;0.05810239911079407;0.05711536109447479
111;0.05778821185231209;0.056819722056388855
112;0.0580010712146759;0.05663735046982765
113;0.05772721767425537;0.0570366196334362
114;0.05773495137691498;0.0572965145111084
115;0.0577666312456131;0.05771728977560997
116;0.05754149705171585;0.057085711508989334
117;0.05761006474494934;0.056686751544475555
118;0.05762866511940956;0.05709416791796684
119;0.0578090064227581;0.05847776308655739
120;0.0575636550784111;0.05716763436794281
121;0.05743912607431412;0.056493744254112244
122;0.057574667036533356;0.0575285404920578
123;0.05751292034983635;0.056442420929670334
124;0.0570947527885437;0.057442277669906616
125;0.05770221725106239;0.055916085839271545
126;0.05722207576036453;0.05629861354827881
127;0.05740325152873993;0.057314682751894
128;0.057419195771217346;0.05559392273426056
129;0.05715835466980934;0.05616913363337517
130;0.057207006961107254;0.05610669031739235
131;0.05729934573173523;0.056660957634449005
132;0.057364750653505325;0.05613015592098236
133;0.05723508819937706;0.05663176625967026
134;0.05725059658288956;0.056299254298210144
135;0.05734430253505707;0.05610508471727371
136;0.05724000930786133;0.056278619915246964
137;0.05708087980747223;0.05566387623548508
138;0.05734014883637428;0.056767381727695465
139;0.057104434818029404;0.05757882446050644
140;0.05710823833942413;0.056021519005298615
141;0.057188767939805984;0.056306738406419754
142;0.05680731683969498;0.05769670754671097
143;0.05698254704475403;0.05695631355047226
144;0.05710732191801071;0.05665186792612076
145;0.057022955268621445;0.06127228960394859
146;0.056840430945158005;0.055972762405872345
147;0.05720166489481926;0.056777890771627426
148;0.05671723186969757;0.05614573135972023
149;0.05697401612997055;0.05646223947405815
150;0.056829873472452164;0.056784674525260925
151;0.0567847304046154;0.05700505152344704
152;0.05688748508691788;0.05557800456881523
153;0.056712858378887177;0.05642729252576828
154;0.05673215910792351;0.05613207072019577
155;0.05689644068479538;0.055713851004838943
156;0.05679246410727501;0.05691710487008095
157;0.05659404769539833;0.056379374116659164
158;0.056664224714040756;0.05648128315806389
159;0.05658329278230667;0.05691742151975632
160;0.05676902085542679;0.05669482424855232
161;0.05652879923582077;0.05614439770579338
162;0.05668099597096443;0.05574515834450722
163;0.05655822530388832;0.05535966530442238
164;0.056550439447164536;0.05661734938621521
165;0.05635978281497955;0.05584006756544113
166;0.05656495317816734;0.055972661823034286
167;0.056305382400751114;0.05581497400999069
168;0.05613594129681587;0.05556650459766388
169;0.05651869624853134;0.05584442988038063
170;0.05649234354496002;0.055709969252347946
171;0.05633866786956787;0.05742086097598076
172;0.056672319769859314;0.05588415637612343
173;0.056372083723545074;0.055031705647706985
174;0.05662532150745392;0.07267092168331146
175;0.05677321180701256;0.05667620152235031
176;0.05624406039714813;0.05578237026929855
177;0.05614941567182541;0.05572986230254173
178;0.05636521801352501;0.05560579523444176
179;0.05631644278764725;0.056835372000932693
180;0.05633673816919327;0.05571220815181732
181;0.05618897080421448;0.05562366172671318
182;0.05606713518500328;0.05563768371939659
183;0.056371983140707016;0.05696070194244385
184;0.05632241070270538;0.055714938789606094
185;0.05628437176346779;0.05605946108698845
186;0.056223493069410324;0.0550813153386116
187;0.05609653517603874;0.055510640144348145
188;0.056249864399433136;0.057732198387384415
189;0.05628514662384987;0.055648352950811386
190;0.05618038401007652;0.055087611079216
191;0.05631030723452568;0.055163536220788956
192;0.056109003722667694;0.05510759353637695
193;0.056108664721250534;0.056334394961595535
194;0.05607984960079193;0.05572083592414856
195;0.05629945546388626;0.055930498987436295
196;0.05598963797092438;0.0550912581384182
197;0.05596065893769264;0.05491488054394722
198;0.055809348821640015;0.05542777106165886
