epoch;loss;val_loss
0;0.31816011667251587;0.2552981674671173
1;0.22026008367538452;0.20364129543304443
2;0.16268086433410645;0.12320378422737122
3;0.09811843186616898;0.20451268553733826
4;0.08149063587188721;0.07032646238803864
5;0.07199408113956451;0.05353173613548279
6;0.06600561738014221;0.052212927490472794
7;0.06374194473028183;0.05171912536025047
8;0.05975408852100372;0.05073796212673187
9;0.05828004330396652;0.05261283740401268
10;0.058876704424619675;0.04840177670121193
11;0.05393661931157112;0.049986958503723145
12;0.05334754288196564;0.041520971804857254
13;0.05118376389145851;0.04690968617796898
14;0.05163055658340454;0.04474280774593353
15;0.05141216889023781;0.04557684063911438
16;0.051271986216306686;0.04582088068127632
17;0.04868721961975098;0.04382069781422615
18;0.04861832410097122;0.04544830694794655
19;0.04910152405500412;0.04415946453809738
20;0.04699268937110901;0.0476166233420372
21;0.04729350283741951;0.03886585310101509
22;0.04660114645957947;0.03806643560528755
23;0.04529791697859764;0.0384368970990181
24;0.04636871814727783;0.040179543197155
25;0.045643847435712814;0.03886441886425018
26;0.04557415470480919;0.03743370622396469
27;0.043599843978881836;0.07708761096000671
28;0.046571891754865646;0.04313485696911812
29;0.04524507001042366;0.03942070156335831
30;0.04279766604304314;0.06914439052343369
31;0.045356981456279755;0.03483938053250313
32;0.04389887675642967;0.03794145956635475
33;0.04377666488289833;0.04082891717553139
34;0.04376540705561638;0.04285237193107605
35;0.04339321330189705;0.06245078146457672
36;0.045051731169223785;0.038087211549282074
37;0.043634336441755295;0.04148548096418381
38;0.042366575449705124;0.035254038870334625
39;0.04325912892818451;0.04606391116976738
40;0.04199441149830818;0.0352589376270771
41;0.04197043552994728;0.04427235946059227
42;0.04233063757419586;0.04459187388420105
43;0.04184618964791298;0.035708729177713394
44;0.04154619947075844;0.036101046949625015
45;0.041117697954177856;0.03449227660894394
46;0.0414726659655571;0.03900862857699394
47;0.04164968058466911;0.036961495876312256
48;0.04084090143442154;0.04418982192873955
49;0.04083676263689995;0.03459792584180832
50;0.04121946543455124;0.03438186272978783
51;0.04114971682429314;0.05606725439429283
52;0.04010471701622009;0.046374913305044174
53;0.041162166744470596;0.039616599678993225
54;0.0389370433986187;0.035188548266887665
55;0.04024470970034599;0.04721883684396744
56;0.03795897588133812;0.031243594363331795
57;0.037371281534433365;0.03337367996573448
58;0.035778988152742386;0.02901303768157959
59;0.0359557643532753;0.03324229642748833
60;0.03650594502687454;0.041048455983400345
61;0.03437822312116623;0.032212305814027786
62;0.0342942476272583;0.028583712875843048
63;0.034373875707387924;0.028132496401667595
64;0.03281981870532036;0.026241688057780266
65;0.033008500933647156;0.03304259479045868
